terminal_id,total_txns,total_volume,avg_txn_amount,unique_customers,fraud_txns,fraud_volume,fraud_rate_pct,risk_tier
3353,111,5919.6,53.33,39,1,85.65,0.901,3 - Watch
3354,85,3795.9,44.66,30,2,82.85,2.353,2 - High
3355,86,4183.4,48.64,31,0,0.0,0.0,4 - Clean
3356,114,6991.58,61.33,31,0,0.0,0.0,4 - Clean
3357,122,7484.72,61.35,37,0,0.0,0.0,4 - Clean
3358,88,5599.01,63.63,28,1,477.35,1.136,3 - Watch
3359,59,3692.22,62.58,25,0,0.0,0.0,4 - Clean
3360,73,5305.7,72.68,27,0,0.0,0.0,4 - Clean
3361,74,4229.84,57.16,26,0,0.0,0.0,4 - Clean
3362,65,4883.04,75.12,28,0,0.0,0.0,4 - Clean
3363,76,4040.95,53.17,28,0,0.0,0.0,4 - Clean
3364,71,3683.26,51.88,28,0,0.0,0.0,4 - Clean
3365,95,5220.69,54.95,28,1,238.75,1.053,3 - Watch
3366,88,5859.34,66.58,24,1,496.7,1.136,3 - Watch
3367,109,5089.33,46.69,33,0,0.0,0.0,4 - Clean
3368,56,2878.85,51.41,22,1,254.2,1.786,3 - Watch
3369,84,4485.19,53.4,31,0,0.0,0.0,4 - Clean
3370,74,4115.05,55.61,28,0,0.0,0.0,4 - Clean
3371,83,4178.66,50.35,29,0,0.0,0.0,4 - Clean
3372,96,5884.74,61.3,30,0,0.0,0.0,4 - Clean
3373,111,3831.82,34.52,31,0,0.0,0.0,4 - Clean
3374,106,6227.19,58.75,34,1,339.7,0.943,3 - Watch
3375,98,4782.92,48.81,37,0,0.0,0.0,4 - Clean
3376,50,2529.2,50.58,25,1,62.25,2.0,2 - High
3377,74,3668.06,49.57,34,0,0.0,0.0,4 - Clean
3378,70,4136.59,59.09,29,1,100.75,1.429,3 - Watch
3379,67,3655.91,54.57,23,0,0.0,0.0,4 - Clean
3380,67,4110.65,61.35,27,1,672.8,1.493,3 - Watch
3381,96,5622.02,58.56,39,1,363.2,1.042,3 - Watch
3382,108,5321.69,49.27,29,0,0.0,0.0,4 - Clean
3383,78,5175.76,66.36,29,1,225.35,1.282,3 - Watch
3384,122,5020.32,41.15,35,1,152.8,0.82,3 - Watch
3385,68,4586.81,67.45,24,1,587.7,1.471,3 - Watch
3386,67,3055.65,45.61,23,0,0.0,0.0,4 - Clean
3387,73,3360.07,46.03,27,0,0.0,0.0,4 - Clean
3388,99,5420.71,54.75,26,0,0.0,0.0,4 - Clean
3389,61,3417.67,56.03,28,0,0.0,0.0,4 - Clean
3390,105,4445.13,42.33,29,0,0.0,0.0,4 - Clean
3391,102,5997.95,58.8,26,0,0.0,0.0,4 - Clean
3392,128,8006.19,62.55,33,0,0.0,0.0,4 - Clean
3393,94,5207.89,55.4,31,0,0.0,0.0,4 - Clean
3394,55,2630.88,47.83,23,0,0.0,0.0,4 - Clean
3395,69,3842.09,55.68,24,0,0.0,0.0,4 - Clean
3396,81,4318.52,53.32,23,0,0.0,0.0,4 - Clean
3397,89,4313.96,48.47,29,0,0.0,0.0,4 - Clean
3398,88,4745.72,53.93,33,1,708.2,1.136,3 - Watch
3399,121,6716.17,55.51,36,1,702.85,0.826,3 - Watch
3400,56,2486.35,44.4,25,0,0.0,0.0,4 - Clean
3401,119,5939.47,49.91,37,1,40.75,0.84,3 - Watch
3402,87,5038.05,57.91,34,1,234.81,1.149,3 - Watch
3403,95,5993.39,63.09,36,0,0.0,0.0,4 - Clean
3404,93,4595.4,49.41,33,1,16.4,1.075,3 - Watch
3405,90,4238.03,47.09,25,1,105.35,1.111,3 - Watch
3406,114,6117.6,53.66,36,1,157.15,0.877,3 - Watch
3407,95,3766.23,39.64,28,1,127.45,1.053,3 - Watch
3408,92,5124.65,55.7,29,0,0.0,0.0,4 - Clean
3409,95,6148.43,64.72,28,0,0.0,0.0,4 - Clean
3410,108,4790.88,44.36,32,0,0.0,0.0,4 - Clean
3411,119,6079.38,51.09,31,1,297.55,0.84,3 - Watch
3412,78,3945.78,50.59,31,0,0.0,0.0,4 - Clean
3413,97,4911.16,50.63,31,27,1441.46,27.835,1 - Critical
3414,129,6941.02,53.81,41,0,0.0,0.0,4 - Clean
3415,93,4132.46,44.44,33,1,77.1,1.075,3 - Watch
3416,72,3450.14,47.92,28,0,0.0,0.0,4 - Clean
3417,76,5088.78,66.96,33,0,0.0,0.0,4 - Clean
3418,147,8048.02,54.75,37,2,138.75,1.361,3 - Watch
3419,102,4799.1,47.05,30,1,154.05,0.98,3 - Watch
3420,67,4043.2,60.35,24,0,0.0,0.0,4 - Clean
3421,116,6465.0,55.73,38,2,122.55,1.724,3 - Watch
3422,108,5341.05,49.45,38,0,0.0,0.0,4 - Clean
3423,116,5846.69,50.4,37,1,336.65,0.862,3 - Watch
3424,102,7080.26,69.41,29,2,553.6,1.961,3 - Watch
3425,116,5930.93,51.13,35,0,0.0,0.0,4 - Clean
3426,105,6183.04,58.89,37,1,50.3,0.952,3 - Watch
3427,82,3821.44,46.6,31,0,0.0,0.0,4 - Clean
3428,83,5496.24,66.22,27,2,732.15,2.41,2 - High
3429,96,3465.12,36.1,31,0,0.0,0.0,4 - Clean
3430,92,3570.43,38.81,28,0,0.0,0.0,4 - Clean
3431,116,6727.58,58.0,31,0,0.0,0.0,4 - Clean
3432,92,4634.48,50.37,31,0,0.0,0.0,4 - Clean
3433,119,7308.79,61.42,46,11,1023.35,9.244,1 - Critical
3434,74,4317.41,58.34,27,1,224.03,1.351,3 - Watch
3435,77,4695.64,60.98,25,0,0.0,0.0,4 - Clean
3436,107,7092.82,66.29,34,0,0.0,0.0,4 - Clean
3437,87,4267.83,49.06,29,0,0.0,0.0,4 - Clean
3438,94,4653.04,49.5,30,0,0.0,0.0,4 - Clean
3439,101,4609.28,45.64,30,0,0.0,0.0,4 - Clean
3440,63,3854.12,61.18,26,0,0.0,0.0,4 - Clean
3441,103,5111.72,49.63,31,0,0.0,0.0,4 - Clean
3442,96,6385.92,66.52,34,0,0.0,0.0,4 - Clean
3443,77,3732.51,48.47,24,1,274.4,1.299,3 - Watch
3444,92,5623.84,61.13,30,1,268.9,1.087,3 - Watch
3445,94,6907.81,73.49,24,3,1288.2,3.191,2 - High
3446,69,2769.14,40.13,28,0,0.0,0.0,4 - Clean
3447,92,4927.12,53.56,28,0,0.0,0.0,4 - Clean
3448,81,3844.91,47.47,27,0,0.0,0.0,4 - Clean
3449,58,3515.79,60.62,28,0,0.0,0.0,4 - Clean
3450,115,7515.3,65.35,37,0,0.0,0.0,4 - Clean
3451,57,2839.85,49.82,23,0,0.0,0.0,4 - Clean
3452,66,4131.83,62.6,20,0,0.0,0.0,4 - Clean
3453,92,5301.71,57.63,29,0,0.0,0.0,4 - Clean
3454,73,3694.91,50.62,30,0,0.0,0.0,4 - Clean
3455,58,3314.08,57.14,19,0,0.0,0.0,4 - Clean
3456,80,3852.91,48.16,28,0,0.0,0.0,4 - Clean
3457,79,4977.23,63.0,26,0,0.0,0.0,4 - Clean
3458,75,4778.24,63.71,29,1,225.95,1.333,3 - Watch
3459,61,2793.1,45.79,25,0,0.0,0.0,4 - Clean
3460,58,3481.13,60.02,24,1,49.4,1.724,3 - Watch
3461,90,4741.09,52.68,31,0,0.0,0.0,4 - Clean
3462,111,7260.8,65.41,30,2,508.4,1.802,3 - Watch
3463,93,5216.04,56.09,32,1,287.79,1.075,3 - Watch
3464,57,2852.23,50.04,24,0,0.0,0.0,4 - Clean
3465,98,5911.53,60.32,32,34,2524.36,34.694,1 - Critical
3466,64,3502.25,54.72,27,0,0.0,0.0,4 - Clean
3467,67,3517.4,52.5,20,0,0.0,0.0,4 - Clean
3468,86,4326.54,50.31,31,0,0.0,0.0,4 - Clean
3469,86,5644.5,65.63,32,0,0.0,0.0,4 - Clean
3470,70,4267.26,60.96,19,0,0.0,0.0,4 - Clean
3471,56,2816.26,50.29,23,0,0.0,0.0,4 - Clean
3472,66,3984.39,60.37,22,23,1455.65,34.848,1 - Critical
3473,74,3154.33,42.63,29,1,383.0,1.351,3 - Watch
3474,69,3174.4,46.01,21,0,0.0,0.0,4 - Clean
3475,87,4560.14,52.42,24,1,234.28,1.149,3 - Watch
3476,90,5369.66,59.66,32,0,0.0,0.0,4 - Clean
3477,124,7267.86,58.61,36,1,19.2,0.806,3 - Watch
3478,111,6695.69,60.32,28,2,848.85,1.802,3 - Watch
3479,72,3693.76,51.3,26,0,0.0,0.0,4 - Clean
3480,82,4443.06,54.18,23,0,0.0,0.0,4 - Clean
3481,96,4755.39,49.54,30,0,0.0,0.0,4 - Clean
3482,65,3384.27,52.07,22,0,0.0,0.0,4 - Clean
3483,139,6915.05,49.75,37,0,0.0,0.0,4 - Clean
3484,99,4187.6,42.3,28,1,377.55,1.01,3 - Watch
3485,75,4450.24,59.34,29,1,242.95,1.333,3 - Watch
3486,86,4869.48,56.62,29,0,0.0,0.0,4 - Clean
3487,87,5129.86,58.96,28,0,0.0,0.0,4 - Clean
3488,73,3978.07,54.49,29,0,0.0,0.0,4 - Clean
3489,81,3954.66,48.82,30,0,0.0,0.0,4 - Clean
3490,88,4674.62,53.12,26,0,0.0,0.0,4 - Clean
3491,82,5225.1,63.72,31,0,0.0,0.0,4 - Clean
3492,84,5280.98,62.87,27,0,0.0,0.0,4 - Clean
3493,95,4997.04,52.6,29,0,0.0,0.0,4 - Clean
3494,86,4896.6,56.94,31,0,0.0,0.0,4 - Clean
3495,63,3160.7,50.17,28,0,0.0,0.0,4 - Clean
3496,90,3061.58,34.02,29,0,0.0,0.0,4 - Clean
3497,78,4166.1,53.41,28,0,0.0,0.0,4 - Clean
3498,108,5538.06,51.28,35,1,340.05,0.926,3 - Watch
3499,78,3229.88,41.41,27,0,0.0,0.0,4 - Clean
3500,97,6193.07,63.85,35,1,359.6,1.031,3 - Watch
3501,80,4703.84,58.8,22,0,0.0,0.0,4 - Clean
3502,87,4548.71,52.28,29,0,0.0,0.0,4 - Clean
3503,85,4192.56,49.32,35,0,0.0,0.0,4 - Clean
3504,100,5065.89,50.66,35,0,0.0,0.0,4 - Clean
3505,72,3325.96,46.19,25,0,0.0,0.0,4 - Clean
3506,86,3997.73,46.49,28,1,68.05,1.163,3 - Watch
3507,75,3895.77,51.94,26,1,72.25,1.333,3 - Watch
3508,90,4833.82,53.71,30,0,0.0,0.0,4 - Clean
3509,128,5353.62,41.83,41,0,0.0,0.0,4 - Clean
3510,90,4207.79,46.75,29,0,0.0,0.0,4 - Clean
3511,106,5120.62,48.31,39,0,0.0,0.0,4 - Clean
3512,84,4634.43,55.17,29,0,0.0,0.0,4 - Clean
3513,71,3096.2,43.61,27,0,0.0,0.0,4 - Clean
3514,77,4279.22,55.57,20,1,473.65,1.299,3 - Watch
3515,67,3648.44,54.45,23,0,0.0,0.0,4 - Clean
3516,81,3494.41,43.14,30,0,0.0,0.0,4 - Clean
3517,112,6906.4,61.66,39,1,618.35,0.893,3 - Watch
3518,81,4619.03,57.03,29,0,0.0,0.0,4 - Clean
3519,88,4156.06,47.23,27,0,0.0,0.0,4 - Clean
3520,99,5237.2,52.9,34,1,404.0,1.01,3 - Watch
3521,137,7866.32,57.42,37,1,72.65,0.73,3 - Watch
3522,69,3387.23,49.09,29,1,596.0,1.449,3 - Watch
3523,91,4571.08,50.23,32,0,0.0,0.0,4 - Clean
3524,75,4167.92,55.57,30,0,0.0,0.0,4 - Clean
3525,92,4463.45,48.52,28,0,0.0,0.0,4 - Clean
3526,26,1659.69,63.83,10,0,0.0,0.0,4 - Clean
3527,98,5014.08,51.16,35,0,0.0,0.0,4 - Clean
3528,82,5239.7,63.9,28,0,0.0,0.0,4 - Clean
3529,56,3234.49,57.76,24,0,0.0,0.0,4 - Clean
3530,57,2111.67,37.05,23,0,0.0,0.0,4 - Clean
3531,84,4673.48,55.64,28,0,0.0,0.0,4 - Clean
3532,108,4766.85,44.14,37,0,0.0,0.0,4 - Clean
3533,96,5602.33,58.36,28,2,716.7,2.083,2 - High
3534,85,5603.88,65.93,26,0,0.0,0.0,4 - Clean
3535,58,3040.38,52.42,25,1,241.55,1.724,3 - Watch
3536,99,5248.41,53.01,31,0,0.0,0.0,4 - Clean
3537,119,5395.18,45.34,32,0,0.0,0.0,4 - Clean
3538,104,5562.25,53.48,35,0,0.0,0.0,4 - Clean
3539,122,6350.8,52.06,40,0,0.0,0.0,4 - Clean
3540,63,2857.38,45.36,26,0,0.0,0.0,4 - Clean
3541,80,4149.99,51.87,35,0,0.0,0.0,4 - Clean
3542,71,3349.24,47.17,22,0,0.0,0.0,4 - Clean
3543,82,4180.79,50.99,34,0,0.0,0.0,4 - Clean
3544,92,6892.61,74.92,29,1,147.5,1.087,3 - Watch
3545,102,4824.52,47.3,35,0,0.0,0.0,4 - Clean
3546,88,3585.29,40.74,26,0,0.0,0.0,4 - Clean
3547,64,3553.45,55.52,16,0,0.0,0.0,4 - Clean
3548,77,3955.9,51.38,20,0,0.0,0.0,4 - Clean
3549,61,3264.25,53.51,20,0,0.0,0.0,4 - Clean
3550,119,5798.3,48.73,30,0,0.0,0.0,4 - Clean
3551,94,5444.1,57.92,30,0,0.0,0.0,4 - Clean
3552,91,4937.43,54.26,32,1,227.16,1.099,3 - Watch
3553,92,4729.6,51.41,33,1,98.55,1.087,3 - Watch
3554,128,4638.89,36.24,35,0,0.0,0.0,4 - Clean
3555,106,5534.74,52.21,35,30,1327.79,28.302,1 - Critical
3556,30,1313.94,43.8,10,0,0.0,0.0,4 - Clean
3557,98,4652.42,47.47,34,0,0.0,0.0,4 - Clean
3558,128,7324.08,57.22,37,1,214.35,0.781,3 - Watch
3559,115,4524.83,39.35,38,0,0.0,0.0,4 - Clean
3560,42,2558.64,60.92,20,0,0.0,0.0,4 - Clean
3561,88,4864.65,55.28,27,0,0.0,0.0,4 - Clean
3562,56,2078.36,37.11,22,0,0.0,0.0,4 - Clean
3563,67,3474.67,51.86,33,0,0.0,0.0,4 - Clean
3564,53,2464.08,46.49,24,0,0.0,0.0,4 - Clean
3565,88,3533.78,40.16,29,0,0.0,0.0,4 - Clean
3566,106,5910.79,55.76,34,0,0.0,0.0,4 - Clean
3567,55,3471.91,63.13,24,0,0.0,0.0,4 - Clean
3568,73,3979.59,54.51,29,0,0.0,0.0,4 - Clean
3569,56,3541.95,63.25,17,0,0.0,0.0,4 - Clean
3570,69,3293.82,47.74,24,0,0.0,0.0,4 - Clean
3571,135,7175.65,53.15,33,1,196.25,0.741,3 - Watch
3572,98,5116.3,52.21,33,0,0.0,0.0,4 - Clean
3573,75,3194.77,42.6,25,0,0.0,0.0,4 - Clean
3574,110,6015.15,54.68,34,0,0.0,0.0,4 - Clean
3575,50,3198.47,63.97,15,0,0.0,0.0,4 - Clean
3576,83,4938.76,59.5,27,1,394.1,1.205,3 - Watch
3577,83,4513.85,54.38,26,0,0.0,0.0,4 - Clean
3578,96,5437.71,56.64,30,0,0.0,0.0,4 - Clean
3579,122,6919.93,56.72,39,0,0.0,0.0,4 - Clean
3580,92,5146.98,55.95,32,0,0.0,0.0,4 - Clean
3581,92,3881.61,42.19,32,0,0.0,0.0,4 - Clean
3582,89,4594.69,51.63,29,0,0.0,0.0,4 - Clean
3583,84,3846.84,45.8,29,0,0.0,0.0,4 - Clean
3584,111,5860.25,52.8,34,3,324.95,2.703,2 - High
3585,110,5428.85,49.35,40,0,0.0,0.0,4 - Clean
3586,93,5592.8,60.14,28,0,0.0,0.0,4 - Clean
3587,69,3702.26,53.66,25,0,0.0,0.0,4 - Clean
3588,99,5724.56,57.82,30,0,0.0,0.0,4 - Clean
3589,89,4651.31,52.26,34,0,0.0,0.0,4 - Clean
3590,102,4903.3,48.07,37,0,0.0,0.0,4 - Clean
3591,109,5802.77,53.24,39,0,0.0,0.0,4 - Clean
3592,71,4067.83,57.29,30,0,0.0,0.0,4 - Clean
3593,57,2654.01,46.56,22,0,0.0,0.0,4 - Clean
3594,84,4332.91,51.58,30,0,0.0,0.0,4 - Clean
3595,102,4859.98,47.65,41,0,0.0,0.0,4 - Clean
3596,123,6609.55,53.74,43,0,0.0,0.0,4 - Clean
3597,85,4718.57,55.51,26,0,0.0,0.0,4 - Clean
3598,112,5499.44,49.1,32,0,0.0,0.0,4 - Clean
3599,102,5274.89,51.71,33,0,0.0,0.0,4 - Clean
3600,62,3471.62,55.99,24,0,0.0,0.0,4 - Clean
3601,109,4928.28,45.21,38,1,76.65,0.917,3 - Watch
3602,103,5787.79,56.19,29,0,0.0,0.0,4 - Clean
3603,82,3865.0,47.13,27,0,0.0,0.0,4 - Clean
3604,55,2910.18,52.91,21,0,0.0,0.0,4 - Clean
3605,73,4469.55,61.23,35,0,0.0,0.0,4 - Clean
3606,105,6010.72,57.24,43,0,0.0,0.0,4 - Clean
3607,81,5054.83,62.41,32,1,77.05,1.235,3 - Watch
3608,62,2871.12,46.31,19,0,0.0,0.0,4 - Clean
3609,114,6267.44,54.98,39,0,0.0,0.0,4 - Clean
3610,85,4804.66,56.53,29,0,0.0,0.0,4 - Clean
3611,76,4057.83,53.39,24,0,0.0,0.0,4 - Clean
3612,94,5725.17,60.91,33,1,509.6,1.064,3 - Watch
3613,90,4381.32,48.68,31,0,0.0,0.0,4 - Clean
3614,80,5051.54,63.14,33,0,0.0,0.0,4 - Clean
3615,87,3203.36,36.82,28,0,0.0,0.0,4 - Clean
3616,79,3884.59,49.17,29,0,0.0,0.0,4 - Clean
3617,109,6238.54,57.23,36,0,0.0,0.0,4 - Clean
3618,97,4475.93,46.14,37,0,0.0,0.0,4 - Clean
3619,104,5931.12,57.03,34,17,805.65,16.346,1 - Critical
3620,67,3910.15,58.36,21,0,0.0,0.0,4 - Clean
3621,98,6275.62,64.04,29,1,250.83,1.02,3 - Watch
3622,77,5035.31,65.39,21,0,0.0,0.0,4 - Clean
3623,84,4219.23,50.23,25,0,0.0,0.0,4 - Clean
3624,91,5115.02,56.21,32,0,0.0,0.0,4 - Clean
3625,109,5322.58,48.83,37,0,0.0,0.0,4 - Clean
3626,62,3212.16,51.81,23,0,0.0,0.0,4 - Clean
3627,69,3994.62,57.89,23,0,0.0,0.0,4 - Clean
3628,97,5712.51,58.89,29,1,320.3,1.031,3 - Watch
3629,51,3040.77,59.62,15,0,0.0,0.0,4 - Clean
3630,73,3241.47,44.4,23,0,0.0,0.0,4 - Clean
3631,80,3370.2,42.13,27,0,0.0,0.0,4 - Clean
3632,96,4225.42,44.01,20,0,0.0,0.0,4 - Clean
3633,78,3157.36,40.48,25,0,0.0,0.0,4 - Clean
3634,96,6551.11,68.24,25,1,403.55,1.042,3 - Watch
3635,98,5204.32,53.11,34,0,0.0,0.0,4 - Clean
3636,122,6851.07,56.16,32,0,0.0,0.0,4 - Clean
3637,117,5687.81,48.61,32,19,846.76,16.239,1 - Critical
3638,102,3707.56,36.35,30,0,0.0,0.0,4 - Clean
3639,72,3814.05,52.97,26,0,0.0,0.0,4 - Clean
3640,115,5578.04,48.5,38,0,0.0,0.0,4 - Clean
3641,69,3660.18,53.05,28,0,0.0,0.0,4 - Clean
3642,68,2654.68,39.04,28,0,0.0,0.0,4 - Clean
3643,97,4190.95,43.21,27,1,500.75,1.031,3 - Watch
3644,113,6727.26,59.53,40,58,3629.46,51.327,1 - Critical
3645,114,6269.18,54.99,34,0,0.0,0.0,4 - Clean
3646,85,3401.33,40.02,29,0,0.0,0.0,4 - Clean
3647,71,3761.96,52.99,20,0,0.0,0.0,4 - Clean
3648,81,4069.48,50.24,29,0,0.0,0.0,4 - Clean
3649,62,3516.74,56.72,24,1,133.4,1.613,3 - Watch
3650,69,4328.77,62.74,26,0,0.0,0.0,4 - Clean
3651,70,3127.23,44.67,25,0,0.0,0.0,4 - Clean
3652,78,4259.34,54.61,22,0,0.0,0.0,4 - Clean
3653,122,4942.27,40.51,40,0,0.0,0.0,4 - Clean
3654,81,4344.99,53.64,32,0,0.0,0.0,4 - Clean
3655,101,6725.97,66.59,33,2,934.65,1.98,3 - Watch
3656,90,4302.08,47.8,31,1,104.55,1.111,3 - Watch
3657,96,4112.78,42.84,26,1,173.4,1.042,3 - Watch
3658,102,5873.24,57.58,30,1,241.99,0.98,3 - Watch
3659,129,7693.92,59.64,39,0,0.0,0.0,4 - Clean
3660,69,3103.49,44.98,27,0,0.0,0.0,4 - Clean
3661,118,7847.12,66.5,41,1,415.65,0.847,3 - Watch
3662,90,4677.04,51.97,31,0,0.0,0.0,4 - Clean
3663,71,3274.26,46.12,27,0,0.0,0.0,4 - Clean
3664,79,3096.97,39.2,27,0,0.0,0.0,4 - Clean
3665,108,8136.2,75.34,40,2,960.4,1.852,3 - Watch
3666,83,4806.96,57.92,29,0,0.0,0.0,4 - Clean
3667,47,2052.04,43.66,14,0,0.0,0.0,4 - Clean
3668,62,3948.9,63.69,27,0,0.0,0.0,4 - Clean
3669,96,4303.32,44.83,34,0,0.0,0.0,4 - Clean
3670,82,4478.57,54.62,27,0,0.0,0.0,4 - Clean
3671,79,4449.49,56.32,28,0,0.0,0.0,4 - Clean
3672,69,3409.48,49.41,29,0,0.0,0.0,4 - Clean
3673,125,6733.88,53.87,31,0,0.0,0.0,4 - Clean
3674,70,4126.5,58.95,29,0,0.0,0.0,4 - Clean
3675,91,5265.08,57.86,27,0,0.0,0.0,4 - Clean
3676,57,4251.96,74.6,20,0,0.0,0.0,4 - Clean
3677,74,4066.25,54.95,25,0,0.0,0.0,4 - Clean
3678,60,3175.78,52.93,27,0,0.0,0.0,4 - Clean
3679,107,6639.58,62.05,34,0,0.0,0.0,4 - Clean
3680,91,6157.89,67.67,33,1,249.22,1.099,3 - Watch
3681,104,5227.73,50.27,35,0,0.0,0.0,4 - Clean
3682,75,4093.87,54.58,26,1,334.75,1.333,3 - Watch
3683,68,4200.82,61.78,25,2,852.15,2.941,2 - High
3684,74,3548.88,47.96,30,0,0.0,0.0,4 - Clean
3685,124,7263.64,58.58,29,0,0.0,0.0,4 - Clean
3686,103,5652.2,54.88,30,0,0.0,0.0,4 - Clean
3687,98,5450.3,55.62,33,2,526.74,2.041,2 - High
3688,110,6414.82,58.32,35,0,0.0,0.0,4 - Clean
3689,123,6016.39,48.91,30,1,24.55,0.813,3 - Watch
3690,76,5057.04,66.54,22,1,641.0,1.316,3 - Watch
3691,80,3615.73,45.2,25,1,52.45,1.25,3 - Watch
3692,95,4599.59,48.42,28,0,0.0,0.0,4 - Clean
3693,62,2456.89,39.63,22,0,0.0,0.0,4 - Clean
3694,58,3424.26,59.04,17,2,293.62,3.448,2 - High
3695,104,5754.08,55.33,38,16,632.78,15.385,1 - Critical
3696,133,6638.04,49.91,43,0,0.0,0.0,4 - Clean
3697,82,4806.55,58.62,26,0,0.0,0.0,4 - Clean
3698,79,4257.16,53.89,32,1,234.65,1.266,3 - Watch
3699,77,3862.88,50.17,25,0,0.0,0.0,4 - Clean
3700,75,3770.8,50.28,27,0,0.0,0.0,4 - Clean
3701,104,4930.3,47.41,31,0,0.0,0.0,4 - Clean
3702,123,7803.14,63.44,42,0,0.0,0.0,4 - Clean
3703,142,6901.1,48.6,41,0,0.0,0.0,4 - Clean
3704,114,7745.71,67.94,35,1,360.25,0.877,3 - Watch
3705,107,6375.08,59.58,41,2,369.2,1.869,3 - Watch
3706,87,4147.65,47.67,26,0,0.0,0.0,4 - Clean
3707,67,3166.67,47.26,19,0,0.0,0.0,4 - Clean
3708,99,6516.05,65.82,29,0,0.0,0.0,4 - Clean
3709,110,5185.29,47.14,37,0,0.0,0.0,4 - Clean
3710,100,5145.17,51.45,34,0,0.0,0.0,4 - Clean
3711,104,5261.16,50.59,31,0,0.0,0.0,4 - Clean
3712,98,5702.0,58.18,34,1,324.35,1.02,3 - Watch
3713,56,2925.04,52.23,22,0,0.0,0.0,4 - Clean
3714,56,3821.41,68.24,22,0,0.0,0.0,4 - Clean
3715,65,3352.09,51.57,24,1,226.91,1.538,3 - Watch
3716,73,3526.01,48.3,22,0,0.0,0.0,4 - Clean
3717,58,3326.86,57.36,25,0,0.0,0.0,4 - Clean
3718,88,4406.4,50.07,30,0,0.0,0.0,4 - Clean
3719,79,4682.07,59.27,23,0,0.0,0.0,4 - Clean
3720,82,3706.61,45.2,28,0,0.0,0.0,4 - Clean
3721,91,4497.89,49.43,32,0,0.0,0.0,4 - Clean
3722,67,3576.05,53.37,22,0,0.0,0.0,4 - Clean
3723,89,4182.41,46.99,25,0,0.0,0.0,4 - Clean
3724,75,4335.86,57.81,25,0,0.0,0.0,4 - Clean
3725,59,2791.98,47.32,21,0,0.0,0.0,4 - Clean
3726,89,3989.4,44.82,30,0,0.0,0.0,4 - Clean
3727,79,5120.76,64.82,24,0,0.0,0.0,4 - Clean
3728,120,6896.42,57.47,29,0,0.0,0.0,4 - Clean
3729,104,4319.75,41.54,31,0,0.0,0.0,4 - Clean
3730,61,2653.58,43.5,22,0,0.0,0.0,4 - Clean
3731,110,4786.57,43.51,35,0,0.0,0.0,4 - Clean
3732,101,5279.08,52.27,38,0,0.0,0.0,4 - Clean
3733,73,4254.39,58.28,28,0,0.0,0.0,4 - Clean
3734,70,3187.47,45.54,27,1,224.8,1.429,3 - Watch
3735,84,4735.35,56.37,31,0,0.0,0.0,4 - Clean
3736,83,4544.5,54.75,22,8,594.44,9.639,1 - Critical
3737,119,7434.08,62.47,42,2,923.15,1.681,3 - Watch
3738,68,3318.46,48.8,25,0,0.0,0.0,4 - Clean
3739,94,5913.28,62.91,31,1,517.45,1.064,3 - Watch
3740,75,3235.76,43.14,25,0,0.0,0.0,4 - Clean
3741,109,5139.81,47.15,33,1,402.95,0.917,3 - Watch
3742,80,3818.6,47.73,30,0,0.0,0.0,4 - Clean
3743,89,5171.74,58.11,27,1,324.25,1.124,3 - Watch
3744,85,4572.86,53.8,36,0,0.0,0.0,4 - Clean
3745,118,6850.17,58.05,37,0,0.0,0.0,4 - Clean
3746,106,5595.08,52.78,31,0,0.0,0.0,4 - Clean
3747,100,4354.61,43.55,29,0,0.0,0.0,4 - Clean
3748,81,4663.78,57.58,24,0,0.0,0.0,4 - Clean
3749,71,4112.64,57.92,30,0,0.0,0.0,4 - Clean
3750,75,3163.92,42.19,25,0,0.0,0.0,4 - Clean
3751,103,4786.32,46.47,31,0,0.0,0.0,4 - Clean
3752,95,5049.84,53.16,26,0,0.0,0.0,4 - Clean
3753,129,7551.97,58.54,34,0,0.0,0.0,4 - Clean
3754,76,3635.95,47.84,32,1,228.82,1.316,3 - Watch
3755,54,3241.13,60.02,23,0,0.0,0.0,4 - Clean
3756,102,6088.38,59.69,33,0,0.0,0.0,4 - Clean
3757,66,3529.76,53.48,28,0,0.0,0.0,4 - Clean
3758,97,5375.97,55.42,30,0,0.0,0.0,4 - Clean
3759,101,4716.58,46.7,32,0,0.0,0.0,4 - Clean
3760,82,4505.26,54.94,32,0,0.0,0.0,4 - Clean
3761,118,5898.64,49.99,22,0,0.0,0.0,4 - Clean
3762,106,4552.93,42.95,36,0,0.0,0.0,4 - Clean
3763,107,5941.75,55.53,29,0,0.0,0.0,4 - Clean
3764,78,4482.86,57.47,20,0,0.0,0.0,4 - Clean
3765,101,5971.89,59.13,38,0,0.0,0.0,4 - Clean
3766,103,5445.21,52.87,33,0,0.0,0.0,4 - Clean
3767,65,3545.78,54.55,15,0,0.0,0.0,4 - Clean
3768,123,6871.94,55.87,40,0,0.0,0.0,4 - Clean
3769,101,5804.15,57.47,35,0,0.0,0.0,4 - Clean
3770,134,7298.03,54.46,36,0,0.0,0.0,4 - Clean
3771,92,4542.93,49.38,22,0,0.0,0.0,4 - Clean
3772,104,5402.32,51.95,36,0,0.0,0.0,4 - Clean
3773,100,6002.63,60.03,28,1,95.6,1.0,3 - Watch
3774,106,4580.46,43.21,32,0,0.0,0.0,4 - Clean
