customer_id,total_txns,total_spend,avg_txn_amount,max_txn_amount,first_seen,last_seen,fraud_txns,fraud_rate_pct,active_days,txns_per_day,value_segment,ever_compromised
826,287,20068.58,69.93,169.46,2018-04-01 05:34:30,2018-07-01 11:59:39,2,0.697,92,3.12,A - Premium,Yes
827,52,3467.49,66.68,133.32,2018-04-03 10:32:39,2018-07-01 04:47:22,0,0.0,89,0.58,C - Mid Value,No
828,56,5309.2,94.81,207.02,2018-04-01 15:06:26,2018-06-30 21:20:29,0,0.0,91,0.62,C - Mid Value,No
829,74,467.51,6.32,13.68,2018-04-02 14:49:39,2018-06-29 17:56:57,0,0.0,89,0.83,D - Low Value,No
830,246,21879.1,88.94,185.79,2018-04-01 07:21:26,2018-07-01 18:56:48,1,0.407,92,2.67,A - Premium,Yes
831,128,8480.52,66.25,160.43,2018-04-01 11:01:04,2018-06-29 03:37:42,0,0.0,89,1.44,B - High Value,No
832,320,29878.15,93.37,222.87,2018-04-01 06:52:12,2018-07-01 14:23:27,3,0.938,92,3.48,A - Premium,Yes
833,216,6789.16,31.43,74.93,2018-04-01 05:36:05,2018-07-01 12:24:04,1,0.463,92,2.35,C - Mid Value,Yes
834,24,929.2,38.72,70.9,2018-04-06 18:22:23,2018-06-30 08:45:15,0,0.0,85,0.28,D - Low Value,No
835,108,3687.14,34.14,80.1,2018-04-04 10:29:13,2018-06-30 04:44:54,0,0.0,87,1.24,C - Mid Value,No
836,123,13141.49,106.84,282.0,2018-04-01 11:13:11,2018-07-01 16:45:02,2,1.626,92,1.34,B - High Value,Yes
837,61,377.83,6.19,13.99,2018-04-01 11:04:15,2018-06-28 15:32:32,0,0.0,89,0.69,D - Low Value,No
838,164,2448.04,14.93,36.43,2018-04-01 07:46:39,2018-07-01 18:46:33,2,1.22,92,1.78,D - Low Value,Yes
839,118,4256.11,36.07,74.41,2018-04-01 09:49:47,2018-06-30 13:45:36,1,0.847,91,1.3,C - Mid Value,Yes
840,358,22315.38,62.33,134.2,2018-04-01 05:13:32,2018-07-01 09:14:19,2,0.559,92,3.89,A - Premium,Yes
841,345,27458.25,79.59,199.31,2018-04-01 06:04:06,2018-07-01 16:57:22,1,0.29,92,3.75,A - Premium,Yes
842,355,5383.29,15.16,113.45,2018-04-01 03:00:54,2018-07-01 10:09:06,18,5.07,92,3.86,C - Mid Value,Yes
843,82,4785.09,58.35,146.51,2018-04-03 00:35:25,2018-06-28 12:34:12,0,0.0,87,0.94,C - Mid Value,No
844,125,9557.54,76.46,179.86,2018-04-01 13:08:25,2018-07-01 14:47:18,0,0.0,92,1.36,B - High Value,No
845,270,23981.78,88.82,195.63,2018-04-01 16:36:54,2018-07-01 20:12:55,4,1.481,92,2.93,A - Premium,Yes
846,181,2440.34,13.48,30.42,2018-04-02 12:06:59,2018-07-01 14:38:12,1,0.552,91,1.99,D - Low Value,Yes
847,103,10197.77,99.01,230.36,2018-04-01 16:05:59,2018-07-01 05:46:44,2,1.942,91,1.13,B - High Value,Yes
848,270,3769.49,13.96,31.53,2018-04-01 10:13:46,2018-07-01 16:13:04,0,0.0,92,2.93,C - Mid Value,No
849,277,22495.74,81.21,225.95,2018-04-01 09:36:05,2018-07-01 19:34:23,2,0.722,92,3.01,A - Premium,Yes
850,82,4441.8,54.17,120.14,2018-04-01 01:57:21,2018-06-30 15:39:16,0,0.0,91,0.9,C - Mid Value,No
851,130,5510.97,42.39,103.0,2018-04-01 02:24:16,2018-07-01 10:26:12,0,0.0,92,1.41,C - Mid Value,No
852,277,24802.19,89.54,239.83,2018-04-01 15:39:34,2018-07-01 21:05:19,1,0.361,92,3.01,A - Premium,Yes
853,109,825.7,7.58,19.02,2018-04-01 08:25:35,2018-07-01 16:42:04,7,6.422,92,1.18,D - Low Value,Yes
854,105,4389.96,41.81,91.04,2018-04-01 13:43:13,2018-07-01 16:35:28,2,1.905,92,1.14,C - Mid Value,Yes
855,309,23194.02,75.06,171.09,2018-04-01 00:36:39,2018-07-01 15:52:34,6,1.942,92,3.36,A - Premium,Yes
856,270,15217.42,56.36,153.3,2018-04-01 02:42:52,2018-07-01 09:10:37,0,0.0,92,2.93,A - Premium,No
857,174,6776.73,38.95,94.32,2018-04-01 20:07:44,2018-07-01 19:51:45,3,1.724,91,1.91,C - Mid Value,Yes
858,162,12457.28,76.9,173.4,2018-04-01 09:20:36,2018-07-01 18:19:41,2,1.235,92,1.76,B - High Value,Yes
859,270,9464.4,35.05,102.1,2018-04-01 05:37:28,2018-07-01 22:29:50,2,0.741,92,2.93,B - High Value,Yes
860,63,2113.17,33.54,65.01,2018-04-02 06:11:17,2018-06-30 13:24:43,1,1.587,90,0.7,D - Low Value,Yes
861,68,3348.09,49.24,99.07,2018-04-01 09:44:39,2018-06-27 12:36:43,1,1.471,88,0.77,C - Mid Value,Yes
862,81,6036.39,74.52,183.06,2018-04-01 06:22:52,2018-07-01 12:19:20,0,0.0,92,0.88,C - Mid Value,No
863,66,6985.26,105.84,496.25,2018-04-01 02:34:59,2018-06-30 09:18:26,4,6.061,91,0.73,C - Mid Value,Yes
864,101,8711.38,86.25,173.28,2018-04-01 08:30:02,2018-07-01 22:38:38,0,0.0,92,1.1,B - High Value,No
865,358,12017.84,33.57,84.59,2018-04-01 02:00:54,2018-07-01 21:16:46,0,0.0,92,3.89,B - High Value,No
866,308,16910.72,54.9,121.92,2018-04-01 11:57:51,2018-07-01 20:22:58,0,0.0,92,3.35,A - Premium,No
867,76,3698.17,48.66,113.28,2018-04-02 12:10:48,2018-06-30 09:54:02,0,0.0,89,0.85,C - Mid Value,No
868,67,1544.85,23.06,53.29,2018-04-04 05:28:16,2018-06-28 12:59:23,0,0.0,86,0.78,D - Low Value,No
869,5,261.0,52.2,101.11,2018-04-04 02:27:13,2018-06-16 08:38:10,0,0.0,74,0.07,D - Low Value,No
870,270,23018.69,85.25,208.89,2018-04-01 04:01:00,2018-07-01 14:30:59,0,0.0,92,2.93,A - Premium,No
871,87,2987.5,34.34,106.66,2018-04-01 16:40:09,2018-07-01 22:39:45,1,1.149,92,0.95,C - Mid Value,Yes
872,330,25558.45,77.45,211.24,2018-04-01 16:50:50,2018-07-01 12:23:07,1,0.303,91,3.63,A - Premium,Yes
873,212,1819.6,8.58,19.05,2018-04-01 03:57:45,2018-07-01 12:28:28,1,0.472,92,2.3,D - Low Value,Yes
874,214,8286.02,38.72,96.54,2018-04-01 04:10:15,2018-06-30 13:14:28,2,0.935,91,2.35,B - High Value,Yes
875,20,2275.92,113.8,183.45,2018-04-03 18:31:18,2018-06-28 03:21:47,1,5.0,86,0.23,D - Low Value,Yes
876,71,1907.49,26.87,58.15,2018-04-01 08:53:34,2018-07-01 12:30:44,0,0.0,92,0.77,D - Low Value,No
877,244,24130.45,98.9,233.57,2018-04-02 05:17:01,2018-07-01 16:03:44,5,2.049,91,2.68,A - Premium,Yes
878,234,4578.9,19.57,48.12,2018-04-01 17:06:57,2018-07-01 17:36:09,0,0.0,92,2.54,C - Mid Value,No
879,261,11920.91,45.67,115.81,2018-04-01 14:39:55,2018-07-01 18:37:10,0,0.0,92,2.84,B - High Value,No
880,262,19369.74,73.93,174.95,2018-04-01 04:43:00,2018-07-01 20:49:55,0,0.0,92,2.85,A - Premium,No
881,159,5725.48,36.01,95.38,2018-04-01 02:34:30,2018-07-01 19:10:30,3,1.887,92,1.73,C - Mid Value,Yes
882,32,607.94,19.0,42.69,2018-04-06 17:20:12,2018-06-26 16:16:12,0,0.0,81,0.4,D - Low Value,No
883,164,1214.79,7.41,16.62,2018-04-02 10:53:27,2018-07-01 07:24:34,2,1.22,90,1.82,D - Low Value,Yes
884,277,7401.94,26.72,55.25,2018-04-01 02:42:44,2018-07-01 18:07:00,0,0.0,92,3.01,B - High Value,No
885,256,5810.08,22.7,61.83,2018-04-01 12:23:47,2018-07-01 18:11:11,2,0.781,92,2.78,C - Mid Value,Yes
886,142,12045.61,84.83,215.24,2018-04-02 18:27:24,2018-07-01 19:26:24,0,0.0,91,1.56,B - High Value,No
887,133,5321.46,40.01,93.55,2018-04-03 09:00:19,2018-07-01 12:22:08,0,0.0,90,1.48,C - Mid Value,No
888,308,11493.76,37.32,75.94,2018-04-01 04:13:33,2018-06-30 16:00:25,0,0.0,91,3.38,B - High Value,No
889,188,2902.36,15.44,36.85,2018-04-01 03:30:42,2018-07-01 22:44:08,0,0.0,92,2.04,C - Mid Value,No
890,250,21912.59,87.65,206.97,2018-04-01 05:30:27,2018-07-01 20:23:45,2,0.8,92,2.72,A - Premium,Yes
891,332,25079.46,75.54,161.45,2018-04-01 03:41:12,2018-07-01 12:20:04,0,0.0,92,3.61,A - Premium,No
892,111,8902.84,80.21,158.79,2018-04-01 11:56:16,2018-06-30 08:45:59,2,1.802,90,1.23,B - High Value,Yes
893,284,4248.37,14.96,39.17,2018-04-01 01:00:17,2018-07-01 11:44:07,3,1.056,92,3.09,C - Mid Value,Yes
894,134,2547.02,19.01,50.21,2018-04-01 07:45:06,2018-07-01 22:44:05,0,0.0,92,1.46,D - Low Value,No
895,75,791.76,10.56,23.94,2018-04-01 17:24:30,2018-06-30 10:35:41,0,0.0,90,0.83,D - Low Value,No
896,3,264.55,88.18,126.28,2018-04-16 12:36:20,2018-06-15 18:32:43,0,0.0,61,0.05,D - Low Value,No
897,51,3437.45,67.4,141.5,2018-04-02 20:02:44,2018-07-01 08:59:50,0,0.0,90,0.57,C - Mid Value,No
898,155,5842.27,37.69,96.46,2018-04-01 06:42:41,2018-07-01 11:13:36,3,1.935,92,1.68,C - Mid Value,Yes
899,161,15222.41,94.55,219.05,2018-04-01 07:49:39,2018-07-01 21:16:32,0,0.0,92,1.75,A - Premium,No
900,259,21647.55,83.58,241.97,2018-04-01 07:41:47,2018-06-30 12:32:57,1,0.386,91,2.85,A - Premium,Yes
901,172,14173.69,82.41,165.31,2018-04-01 09:01:53,2018-06-30 11:02:30,1,0.581,91,1.89,B - High Value,Yes
902,41,3105.34,75.74,122.92,2018-04-03 10:01:34,2018-07-01 20:23:58,0,0.0,90,0.46,C - Mid Value,No
903,75,2066.9,27.56,63.59,2018-04-01 15:51:07,2018-06-30 11:11:17,0,0.0,90,0.83,D - Low Value,No
904,210,20623.22,98.21,220.82,2018-04-01 18:32:48,2018-07-01 17:22:37,1,0.476,91,2.31,A - Premium,Yes
905,37,1168.74,31.59,68.43,2018-04-03 20:27:19,2018-06-28 15:20:59,0,0.0,86,0.43,D - Low Value,No
906,16,285.72,17.86,31.96,2018-04-05 10:46:25,2018-06-23 22:08:24,0,0.0,80,0.2,D - Low Value,No
907,82,484.34,5.91,12.89,2018-04-03 08:05:28,2018-06-29 10:06:57,1,1.22,88,0.93,D - Low Value,Yes
908,81,5091.78,62.86,126.3,2018-04-02 11:04:58,2018-06-30 16:36:20,1,1.235,90,0.9,C - Mid Value,Yes
909,234,8364.75,35.75,76.01,2018-04-01 08:18:06,2018-07-01 17:14:55,2,0.855,92,2.54,B - High Value,Yes
910,335,13753.11,41.05,117.19,2018-04-01 09:51:03,2018-07-01 19:41:42,0,0.0,92,3.64,B - High Value,No
911,116,2893.88,24.95,223.1,2018-04-03 09:01:50,2018-07-01 01:51:11,6,5.172,89,1.3,C - Mid Value,Yes
912,256,21189.4,82.77,230.45,2018-04-01 05:08:05,2018-07-01 17:42:02,5,1.953,92,2.78,A - Premium,Yes
913,324,16934.67,52.27,119.57,2018-04-01 08:30:55,2018-07-01 19:31:28,1,0.309,92,3.52,A - Premium,Yes
914,152,2230.82,14.68,32.45,2018-04-01 12:43:07,2018-07-01 09:58:38,2,1.316,91,1.67,D - Low Value,Yes
915,113,3911.18,34.61,81.19,2018-04-01 12:42:05,2018-07-01 07:07:29,1,0.885,91,1.24,C - Mid Value,Yes
916,44,1358.28,30.87,169.9,2018-04-01 09:36:25,2018-07-01 02:01:08,3,6.818,91,0.48,D - Low Value,Yes
917,346,28582.19,82.61,181.82,2018-04-01 11:36:39,2018-07-01 18:48:23,3,0.867,92,3.76,A - Premium,Yes
918,286,1517.03,5.3,10.62,2018-04-01 07:42:54,2018-07-01 19:38:35,0,0.0,92,3.11,D - Low Value,No
919,297,14790.43,49.8,118.81,2018-04-01 08:54:16,2018-07-01 20:38:27,2,0.673,92,3.23,A - Premium,Yes
920,19,700.73,36.88,60.63,2018-04-02 21:00:12,2018-06-28 06:17:52,0,0.0,87,0.22,D - Low Value,No
921,230,6478.64,28.17,67.5,2018-04-01 07:08:07,2018-07-01 13:37:35,5,2.174,92,2.5,C - Mid Value,Yes
922,39,1205.77,30.92,66.01,2018-04-03 08:41:38,2018-07-01 15:36:15,0,0.0,90,0.43,D - Low Value,No
923,157,6412.46,40.84,97.75,2018-04-01 10:57:47,2018-07-01 05:20:39,0,0.0,91,1.73,C - Mid Value,No
924,291,13960.67,47.97,109.46,2018-04-01 05:25:47,2018-07-01 17:38:37,1,0.344,92,3.16,B - High Value,Yes
925,297,10949.34,36.87,89.27,2018-04-01 05:13:21,2018-07-01 21:23:40,0,0.0,92,3.23,B - High Value,No
926,203,14288.96,70.39,144.5,2018-04-01 08:10:01,2018-07-01 12:48:47,1,0.493,92,2.21,A - Premium,Yes
927,255,14105.68,55.32,121.24,2018-04-01 00:10:34,2018-07-01 13:39:32,0,0.0,92,2.77,B - High Value,No
928,70,2911.0,41.59,95.96,2018-04-01 11:27:21,2018-07-01 12:38:33,1,1.429,92,0.76,C - Mid Value,Yes
929,155,5475.96,35.33,81.81,2018-04-01 12:04:34,2018-07-01 14:39:48,0,0.0,92,1.68,C - Mid Value,No
930,86,2512.7,29.22,59.85,2018-04-01 03:10:05,2018-07-01 09:04:49,0,0.0,92,0.93,D - Low Value,No
931,132,9775.9,74.06,179.56,2018-04-01 14:04:33,2018-06-30 22:27:28,0,0.0,91,1.45,B - High Value,No
932,22,458.57,20.84,38.12,2018-04-03 02:14:15,2018-06-26 03:50:11,0,0.0,85,0.26,D - Low Value,No
933,232,17013.04,73.33,163.16,2018-04-01 07:14:25,2018-07-01 19:55:16,1,0.431,92,2.52,A - Premium,Yes
934,231,8684.05,37.59,92.19,2018-04-01 15:29:49,2018-07-01 18:57:06,0,0.0,92,2.51,B - High Value,No
935,297,2096.87,7.06,15.72,2018-04-01 00:40:12,2018-07-01 15:05:16,0,0.0,92,3.23,D - Low Value,No
936,62,1933.15,31.18,62.53,2018-04-01 17:11:12,2018-06-30 08:07:26,0,0.0,90,0.69,D - Low Value,No
937,97,8361.47,86.2,179.3,2018-04-03 11:42:29,2018-07-01 09:35:36,1,1.031,89,1.09,B - High Value,Yes
938,289,13454.15,46.55,95.66,2018-04-01 08:54:58,2018-07-01 12:09:14,1,0.346,92,3.14,B - High Value,Yes
939,330,32824.49,99.47,271.18,2018-04-01 07:21:13,2018-07-01 15:54:14,3,0.909,92,3.59,A - Premium,Yes
940,361,14031.46,38.87,92.27,2018-04-01 08:52:34,2018-07-01 21:56:26,0,0.0,92,3.92,B - High Value,No
941,103,6181.56,60.02,130.42,2018-04-01 13:56:54,2018-07-01 11:14:38,0,0.0,91,1.13,C - Mid Value,No
942,272,19689.62,72.39,171.03,2018-04-01 07:57:09,2018-07-01 21:01:50,5,1.838,92,2.96,A - Premium,Yes
943,81,3861.1,47.67,104.08,2018-04-01 14:17:47,2018-07-01 03:47:44,1,1.235,91,0.89,C - Mid Value,Yes
944,69,3944.74,57.17,127.22,2018-04-01 09:29:04,2018-06-28 05:35:52,0,0.0,88,0.78,C - Mid Value,No
945,39,2673.67,68.56,145.52,2018-04-04 08:27:28,2018-06-28 19:08:02,0,0.0,86,0.45,D - Low Value,No
946,145,14804.01,102.1,214.7,2018-04-01 13:35:26,2018-07-01 19:21:01,0,0.0,92,1.58,A - Premium,No
947,282,25314.51,89.77,175.68,2018-04-01 08:13:17,2018-07-01 10:39:54,1,0.355,92,3.07,A - Premium,Yes
948,256,2286.06,8.93,24.93,2018-04-01 07:02:01,2018-07-01 10:25:48,2,0.781,92,2.78,D - Low Value,Yes
949,20,1027.01,51.35,92.41,2018-04-05 22:07:09,2018-07-01 15:31:20,0,0.0,87,0.23,D - Low Value,No
950,46,1734.97,37.72,87.79,2018-04-01 13:04:29,2018-06-30 12:32:50,0,0.0,90,0.51,D - Low Value,No
951,101,1546.74,15.31,115.25,2018-04-01 04:48:19,2018-07-01 19:20:45,7,6.931,92,1.1,D - Low Value,Yes
952,168,12473.34,74.25,159.66,2018-04-01 11:40:32,2018-07-01 19:18:58,0,0.0,92,1.83,B - High Value,No
953,84,1809.34,21.54,53.24,2018-04-01 02:18:04,2018-07-01 17:54:30,1,1.19,92,0.91,D - Low Value,Yes
954,141,7483.86,53.08,115.85,2018-04-02 09:18:36,2018-07-01 12:06:13,1,0.709,91,1.55,B - High Value,Yes
955,222,12872.41,57.98,140.64,2018-04-01 01:54:28,2018-07-01 22:12:49,1,0.45,92,2.41,B - High Value,Yes
956,135,3221.45,23.86,47.26,2018-04-02 04:59:59,2018-07-01 15:25:43,0,0.0,91,1.48,C - Mid Value,No
957,233,16040.95,68.85,157.71,2018-04-01 11:15:18,2018-07-01 12:45:35,0,0.0,92,2.53,A - Premium,No
958,46,2698.67,58.67,107.45,2018-04-04 02:48:29,2018-07-01 12:08:40,0,0.0,89,0.52,D - Low Value,No
959,110,10999.18,99.99,197.33,2018-04-01 05:01:56,2018-06-30 19:14:55,0,0.0,91,1.21,B - High Value,No
960,318,29624.31,93.16,209.85,2018-04-01 06:34:06,2018-07-01 18:42:07,2,0.629,92,3.46,A - Premium,Yes
961,99,6049.85,61.11,134.97,2018-04-01 11:19:23,2018-07-01 22:57:33,3,3.03,92,1.08,C - Mid Value,Yes
962,180,5160.8,28.67,56.73,2018-04-01 06:27:18,2018-07-01 17:01:58,0,0.0,92,1.96,C - Mid Value,No
963,20,977.03,48.85,88.69,2018-04-07 12:34:42,2018-07-01 13:04:23,0,0.0,86,0.23,D - Low Value,No
964,339,15061.94,44.43,124.79,2018-04-01 08:33:03,2018-07-01 19:50:55,0,0.0,92,3.68,A - Premium,No
965,33,1235.81,37.45,65.67,2018-04-01 16:42:13,2018-07-01 18:23:22,0,0.0,92,0.36,D - Low Value,No
966,209,16608.17,79.46,172.21,2018-04-02 11:22:49,2018-07-01 08:54:57,0,0.0,90,2.32,A - Premium,No
967,301,18770.91,62.36,135.39,2018-04-01 00:27:27,2018-07-01 17:43:14,2,0.664,92,3.27,A - Premium,Yes
968,298,22360.27,75.03,180.42,2018-04-01 07:16:45,2018-07-01 14:59:35,1,0.336,92,3.24,A - Premium,Yes
969,140,10407.46,74.34,179.57,2018-04-01 15:03:30,2018-07-01 12:35:07,1,0.714,91,1.54,B - High Value,Yes
970,297,23825.44,80.22,188.85,2018-04-01 10:11:18,2018-07-01 15:14:55,2,0.673,92,3.23,A - Premium,Yes
971,152,9982.61,65.68,136.92,2018-04-01 07:50:28,2018-06-30 16:47:10,3,1.974,91,1.67,B - High Value,Yes
972,168,1969.14,11.72,27.67,2018-04-01 12:07:04,2018-07-01 10:19:36,0,0.0,91,1.85,D - Low Value,No
973,80,5515.65,68.95,167.0,2018-04-01 01:28:30,2018-07-01 06:57:15,0,0.0,92,0.87,C - Mid Value,No
974,112,10206.67,91.13,235.8,2018-04-02 14:36:35,2018-07-01 13:59:42,1,0.893,90,1.24,B - High Value,Yes
975,118,2102.38,17.82,40.08,2018-04-01 00:57:10,2018-06-29 14:59:09,0,0.0,90,1.31,D - Low Value,No
976,118,8887.84,75.32,604.6,2018-04-01 12:00:47,2018-07-01 08:20:51,7,5.932,91,1.3,B - High Value,Yes
977,254,9467.69,37.27,80.94,2018-04-03 08:09:46,2018-07-01 04:28:23,4,1.575,89,2.85,B - High Value,Yes
978,101,4771.28,47.24,117.61,2018-04-01 07:04:25,2018-06-28 07:47:14,0,0.0,89,1.13,C - Mid Value,No
979,165,11699.07,70.9,184.07,2018-04-01 03:54:58,2018-06-30 23:48:27,0,0.0,91,1.81,B - High Value,No
980,64,1423.62,22.24,40.06,2018-04-03 18:27:14,2018-07-01 11:20:35,0,0.0,89,0.72,D - Low Value,No
981,178,9067.82,50.94,119.14,2018-04-01 14:19:54,2018-06-30 17:26:26,1,0.562,91,1.96,B - High Value,Yes
982,168,6750.65,40.18,81.92,2018-04-01 09:24:21,2018-07-01 12:32:32,3,1.786,92,1.83,C - Mid Value,Yes
983,131,11964.96,91.34,177.74,2018-04-02 11:27:13,2018-07-01 14:39:25,2,1.527,91,1.44,B - High Value,Yes
984,123,1624.41,13.21,31.26,2018-04-02 09:40:19,2018-07-01 08:32:19,0,0.0,90,1.37,D - Low Value,No
985,127,3718.57,29.28,62.16,2018-04-01 11:34:50,2018-07-01 10:56:03,0,0.0,91,1.4,C - Mid Value,No
986,10,82.47,8.25,13.84,2018-04-18 14:19:11,2018-06-16 01:50:03,0,0.0,59,0.17,D - Low Value,No
987,285,14617.89,51.29,452.2,2018-04-01 06:40:15,2018-07-01 18:41:29,11,3.86,92,3.1,A - Premium,Yes
988,198,14473.58,73.1,197.04,2018-04-01 02:29:54,2018-07-01 20:50:55,0,0.0,92,2.15,A - Premium,No
989,43,2713.32,63.1,119.7,2018-04-01 15:29:05,2018-07-01 20:17:32,0,0.0,92,0.47,D - Low Value,No
990,240,5246.93,21.86,47.36,2018-04-01 06:40:45,2018-07-01 16:18:27,0,0.0,92,2.61,C - Mid Value,No
991,49,2341.57,47.79,95.5,2018-04-03 10:47:36,2018-06-30 02:08:01,0,0.0,88,0.56,D - Low Value,No
992,341,11125.31,32.63,81.43,2018-04-01 08:51:36,2018-07-01 18:08:58,0,0.0,92,3.71,B - High Value,No
993,328,4344.54,13.25,38.18,2018-04-01 09:54:15,2018-07-01 09:25:50,0,0.0,91,3.6,C - Mid Value,No
994,65,1057.64,16.27,44.74,2018-04-02 13:45:32,2018-06-29 05:19:51,1,1.538,88,0.74,D - Low Value,Yes
995,33,1807.15,54.76,109.71,2018-04-02 08:14:43,2018-06-29 09:23:19,0,0.0,89,0.37,D - Low Value,No
996,21,160.56,7.65,16.65,2018-04-03 07:41:13,2018-06-17 17:28:28,0,0.0,76,0.28,D - Low Value,No
997,82,3464.95,42.26,112.65,2018-04-01 09:10:09,2018-07-01 13:09:40,0,0.0,92,0.89,C - Mid Value,No
998,115,1804.92,15.69,35.88,2018-04-01 15:04:28,2018-06-30 09:47:24,0,0.0,90,1.28,D - Low Value,No
999,106,10368.24,97.81,215.94,2018-04-01 07:34:22,2018-07-01 16:05:29,0,0.0,92,1.15,B - High Value,No
1000,90,1635.59,18.17,43.89,2018-04-01 11:51:30,2018-07-01 22:16:53,0,0.0,92,0.98,D - Low Value,No
1001,192,2945.56,15.34,36.9,2018-04-01 10:17:54,2018-06-30 08:59:49,0,0.0,90,2.13,C - Mid Value,No
1002,64,1528.73,23.89,54.7,2018-04-02 05:15:55,2018-06-30 15:24:52,0,0.0,90,0.71,D - Low Value,No
1003,321,20563.78,64.06,176.43,2018-04-01 10:55:04,2018-07-01 19:14:49,1,0.312,92,3.49,A - Premium,Yes
1004,78,7456.3,95.59,205.24,2018-04-02 07:13:25,2018-07-01 18:09:55,1,1.282,91,0.86,B - High Value,Yes
1005,210,15284.04,72.78,158.56,2018-04-01 18:45:47,2018-07-01 12:09:35,0,0.0,91,2.31,A - Premium,No
1006,148,14838.46,100.26,204.96,2018-04-01 06:37:56,2018-06-30 18:45:52,2,1.351,91,1.63,A - Premium,Yes
1007,124,8155.18,65.77,148.31,2018-04-01 13:33:44,2018-07-01 17:58:29,0,0.0,92,1.35,B - High Value,No
1008,224,2790.91,12.46,28.12,2018-04-01 10:49:19,2018-07-01 12:00:14,0,0.0,92,2.43,C - Mid Value,No
1009,7,69.94,9.99,16.72,2018-04-20 08:26:45,2018-06-24 12:46:56,0,0.0,66,0.11,D - Low Value,No
1010,5,188.2,37.64,59.7,2018-05-02 07:05:58,2018-06-08 14:47:11,0,0.0,38,0.13,D - Low Value,No
1011,322,9102.27,28.27,66.14,2018-04-01 11:20:44,2018-07-01 15:49:19,0,0.0,92,3.5,B - High Value,No
1012,159,13693.68,86.12,214.18,2018-04-02 12:40:55,2018-06-30 15:23:28,0,0.0,90,1.77,B - High Value,No
1013,337,3393.37,10.07,24.21,2018-04-01 06:50:26,2018-07-01 05:49:32,3,0.89,91,3.7,C - Mid Value,Yes
1014,351,27856.0,79.36,179.25,2018-04-01 13:37:05,2018-07-01 13:13:11,3,0.855,91,3.86,A - Premium,Yes
1015,107,7594.41,70.98,158.09,2018-04-01 20:34:41,2018-07-01 16:57:08,0,0.0,91,1.18,B - High Value,No
1016,303,13367.52,44.12,105.72,2018-04-01 05:17:57,2018-07-01 16:41:00,4,1.32,92,3.29,B - High Value,Yes
1017,15,1215.49,81.03,144.38,2018-04-02 18:21:51,2018-07-01 10:32:32,0,0.0,90,0.17,D - Low Value,No
1018,106,7672.97,72.39,159.35,2018-04-02 11:57:52,2018-06-30 09:51:21,1,0.943,89,1.19,B - High Value,Yes
1019,202,2947.52,14.59,36.95,2018-04-01 08:25:21,2018-06-30 14:07:33,0,0.0,91,2.22,C - Mid Value,No
1020,141,6907.82,48.99,122.17,2018-04-01 05:47:19,2018-07-01 23:24:51,1,0.709,92,1.53,C - Mid Value,Yes
1021,353,22568.42,63.93,145.68,2018-04-01 07:02:41,2018-07-01 13:21:54,2,0.567,92,3.84,A - Premium,Yes
1022,143,11720.44,81.96,188.98,2018-04-02 03:17:20,2018-07-01 12:18:30,0,0.0,91,1.57,B - High Value,No
1023,152,4062.29,26.73,69.52,2018-04-01 14:29:24,2018-07-01 14:07:58,3,1.974,91,1.67,C - Mid Value,Yes
1024,47,2307.28,49.09,97.73,2018-04-02 17:51:25,2018-06-28 07:20:10,0,0.0,87,0.54,D - Low Value,No
1025,2,178.55,89.28,100.24,2018-04-30 05:06:06,2018-06-21 14:17:43,0,0.0,53,0.04,D - Low Value,No
1026,301,19303.53,64.13,143.76,2018-04-01 11:08:03,2018-07-01 03:51:27,0,0.0,91,3.31,A - Premium,No
1027,77,6705.49,87.08,172.51,2018-04-02 11:56:45,2018-07-01 08:59:12,0,0.0,90,0.86,C - Mid Value,No
1028,280,19868.5,70.96,167.35,2018-04-01 01:36:50,2018-07-01 09:24:44,0,0.0,92,3.04,A - Premium,No
1029,172,9014.17,52.41,134.7,2018-04-02 02:32:40,2018-07-01 22:34:21,2,1.163,91,1.89,B - High Value,Yes
1030,47,622.57,13.25,24.73,2018-04-04 06:56:05,2018-07-01 12:34:03,0,0.0,89,0.53,D - Low Value,No
1031,367,26717.52,72.8,165.91,2018-04-02 05:17:26,2018-07-01 20:17:58,3,0.817,91,4.03,A - Premium,Yes
1032,101,3925.64,38.87,270.45,2018-04-01 17:15:10,2018-06-30 13:04:31,4,3.96,90,1.12,C - Mid Value,Yes
1033,220,8538.66,38.81,96.95,2018-04-01 12:16:47,2018-07-01 16:17:25,0,0.0,92,2.39,B - High Value,No
1034,113,10265.77,90.85,233.25,2018-04-01 07:49:51,2018-06-28 13:34:43,3,2.655,89,1.27,B - High Value,Yes
1035,295,2013.68,6.83,15.62,2018-04-02 03:57:18,2018-07-01 18:22:34,5,1.695,91,3.24,D - Low Value,Yes
1036,304,18001.64,59.22,133.99,2018-04-01 09:58:06,2018-07-01 14:20:14,0,0.0,92,3.3,A - Premium,No
1037,313,16189.85,51.72,131.87,2018-04-01 01:30:06,2018-07-01 17:30:22,0,0.0,92,3.4,A - Premium,No
1038,266,19213.91,72.23,186.52,2018-04-01 04:43:29,2018-06-30 14:15:37,0,0.0,91,2.92,A - Premium,No
1039,204,6908.98,33.87,87.55,2018-04-01 05:07:41,2018-07-01 16:30:19,3,1.471,92,2.22,C - Mid Value,Yes
